Customer_ID,Total_Amount,Age,Gender_Code,Session_Duration_Minutes,Pages_Viewed,Returning_Code,Delivery_Time_Days,Customer_Rating,Discount_Rate,Pages_Per_Minute,Is_Weekend,Spending_Level
CUST_02793,603.6,30,0,11.0,10.0,1,8.0,5.0,0.0,0.9090909090909091,0.0,High
CUST_02794,116.7,23,0,21.0,13.0,0,3.0,4.0,0.0,0.6190476190476191,0.0,Low
CUST_02795,31.33,34,1,5.0,12.0,0,19.0,5.0,0.0,2.4,1.0,Low
CUST_02796,851.89,24,0,15.0,10.0,0,6.0,3.0,0.2876995242355577,0.6666666666666666,0.0,High
CUST_02797,125.74,41,0,11.0,10.0,1,1.0,5.0,0.2764414777304638,0.9090909090909091,0.0,Medium
CUST_02798,76.0,18,1,15.0,14.0,1,4.0,1.0,0.0,0.9333333333333333,1.0,Low
CUST_02799,414.4,30,0,18.0,16.0,1,4.0,5.0,0.0,0.8888888888888888,0.0,High
CUST_02800,2986.11,38,0,10.0,12.0,1,11.0,4.0,0.02928613224107665,1.2,0.0,Very High
CUST_02801,191.06,37,0,42.0,6.0,1,6.0,3.0,0.03709303497631287,0.14285714285714285,0.0,Medium
CUST_02802,173.72,67,1,18.0,12.0,1,6.0,1.0,0.0,0.6666666666666666,0.0,Medium
CUST_02803,52.47,39,0,14.0,11.0,0,7.0,3.0,0.0,0.7857142857142857,0.0,Low
CUST_02804,341.82,22,0,33.0,7.0,1,8.0,3.0,0.0,0.21212121212121213,0.0,High
CUST_02805,457.92,33,1,15.0,7.0,0,7.0,5.0,0.09150067454963891,0.4666666666666667,1.0,High
CUST_02806,1783.41,18,1,7.0,6.0,1,3.0,5.0,0.026607938171338746,0.8571428571428571,0.0,Very High
CUST_02807,339.92,34,0,16.0,9.0,1,13.0,2.0,0.0,0.5625,1.0,High
CUST_02808,272.94,25,0,7.0,9.0,0,2.0,4.0,0.1961240538391306,1.2857142857142858,1.0,Medium
CUST_02809,252.48,45,0,9.0,9.0,1,11.0,5.0,0.0,1.0,0.0,Medium
CUST_02810,5047.05,28,1,10.0,8.0,0,2.0,3.0,0.0,0.8,0.0,Very High
CUST_02811,288.99,33,1,4.0,11.0,1,4.0,5.0,0.11642767603265355,2.75,1.0,Medium
CUST_02812,612.24,27,1,15.0,6.0,1,6.0,3.0,0.0,0.4,0.0,High
CUST_02813,85.92,55,1,10.0,8.0,1,5.0,5.0,0.0,0.8,0.0,Low
CUST_02814,348.88,31,0,17.0,7.0,1,3.0,4.0,0.0,0.4117647058823529,1.0,High
CUST_02815,59.9,56,0,5.0,10.0,1,8.0,3.0,0.0,2.0,0.0,Low
CUST_02816,322.86,44,0,14.0,14.0,1,5.0,3.0,0.0,1.0,0.0,Medium
CUST_02817,6686.43,40,1,8.0,7.0,0,9.0,5.0,0.0,0.875,1.0,Very High
CUST_02818,2864.8,39,0,13.0,7.0,0,4.0,4.0,0.10513591013875266,0.5384615384615384,0.0,Very High
CUST_02819,1769.28,39,1,6.0,10.0,1,4.0,4.0,0.0,1.6666666666666667,1.0,Very High
CUST_02820,286.33,18,1,16.0,8.0,0,6.0,3.0,0.017398764584763214,0.5,0.0,Medium
CUST_02821,309.5,31,0,14.0,11.0,0,9.0,4.0,0.0,0.7857142857142857,0.0,Medium
CUST_02822,554.52,45,0,14.0,11.0,1,9.0,4.0,0.02270003524850194,0.7857142857142857,0.0,High
CUST_02823,705.55,34,0,8.0,7.0,0,3.0,4.0,0.0,0.875,0.0,High
CUST_02824,5085.93,18,1,6.0,6.0,1,6.0,3.0,0.06062956785779589,1.0,0.0,Very High
CUST_02825,66.62,34,0,20.0,5.0,1,9.0,4.0,0.0,0.25,1.0,Low
CUST_02826,1275.27,55,0,5.0,8.0,1,5.0,5.0,0.07458365081092848,1.6,0.0,Very High
CUST_02827,24.78,49,0,29.0,12.0,1,10.0,5.0,0.0,0.41379310344827586,0.0,Low
CUST_02828,254.43,34,1,33.0,9.0,0,11.0,5.0,0.0,0.2727272727272727,0.0,Medium
CUST_02829,2702.44,46,0,11.0,7.0,1,11.0,3.0,0.0653136327163056,0.6363636363636364,1.0,Very High
CUST_02830,303.26,30,0,21.0,10.0,1,9.0,3.0,0.0,0.47619047619047616,1.0,Medium
CUST_02831,712.69,18,0,13.0,12.0,1,5.0,2.0,0.1282079510703364,0.9230769230769231,0.0,High
CUST_02832,61.78,23,1,13.0,12.0,1,5.0,3.0,0.0,0.9230769230769231,0.0,Low
CUST_02833,101.93,53,1,17.0,9.0,0,4.0,3.0,0.19556467524268015,0.5294117647058824,1.0,Low
CUST_02834,117.5,31,1,30.0,8.0,0,7.0,3.0,0.0,0.26666666666666666,0.0,Low
CUST_02835,225.68,32,1,8.0,8.0,1,8.0,3.0,0.0,1.0,0.0,Medium
CUST_02836,83.4,31,0,20.0,5.0,0,9.0,3.0,0.0,0.25,0.0,Low
CUST_02837,342.07,57,1,16.0,11.0,1,6.0,4.0,0.02964370815840236,0.6875,0.0,High
CUST_02838,84.64,54,1,11.0,9.0,0,5.0,2.0,0.0,0.8181818181818182,0.0,Low
CUST_02839,3739.37,61,1,8.0,6.0,0,6.0,3.0,0.2897574891926183,0.75,0.0,Very High
CUST_02840,1457.8,33,1,10.0,10.0,0,3.0,5.0,0.0,1.0,0.0,Very High
CUST_02841,1169.06,38,1,6.0,10.0,0,9.0,3.0,0.0,1.6666666666666667,0.0,Very High
CUST_02842,192.44,18,0,7.0,10.0,1,9.0,3.0,0.0,1.4285714285714286,0.0,Medium
CUST_02843,32.82,52,0,2.0,7.0,1,3.0,2.0,0.0,3.5,0.0,Low
CUST_02844,643.68,20,1,27.0,8.0,1,7.0,4.0,0.0,0.2962962962962963,0.0,High
CUST_02845,3310.18,37,1,6.0,9.0,0,3.0,5.0,0.0,1.5,0.0,Very High
CUST_02846,244.72,21,1,11.0,13.0,1,10.0,2.0,0.09026022304832715,1.1818181818181819,1.0,Medium
CUST_02847,139.78,27,1,22.0,10.0,1,15.0,4.0,0.0,0.45454545454545453,0.0,Medium
CUST_02848,2726.74,24,0,4.0,5.0,1,8.0,5.0,0.0,1.25,0.0,Very High
CUST_02849,355.95,27,0,4.0,7.0,0,8.0,4.0,0.0,1.75,1.0,High
CUST_02850,37.55,28,0,8.0,5.0,0,5.0,5.0,0.0,0.625,1.0,Low
CUST_02851,173.76,28,0,13.0,13.0,0,5.0,5.0,0.10127236991827868,1.0,0.0,Medium
CUST_02852,947.58,45,1,11.0,10.0,1,12.0,2.0,0.0,0.9090909090909091,1.0,High
CUST_02853,391.24,21,0,55.0,16.0,1,5.0,4.0,0.0,0.2909090909090909,0.0,High
CUST_02854,955.11,37,0,12.0,5.0,1,6.0,5.0,0.0,0.4166666666666667,0.0,High
CUST_02855,136.9,49,0,15.0,13.0,1,6.0,5.0,0.0,0.8666666666666667,0.0,Medium
CUST_02856,21.02,28,1,10.0,5.0,0,6.0,5.0,0.1652104845115171,0.5,0.0,Low
CUST_02857,248.84,26,0,10.0,8.0,0,13.0,3.0,0.0,0.8,0.0,Medium
CUST_02858,63.16,32,0,9.0,10.0,1,10.0,3.0,0.0,1.1111111111111112,1.0,Low
CUST_02859,425.45,49,0,37.0,11.0,0,12.0,5.0,0.0,0.2972972972972973,0.0,High
CUST_02860,181.48,37,1,27.0,10.0,1,15.0,4.0,0.0,0.37037037037037035,0.0,Medium
CUST_02861,673.95,28,0,2.0,13.0,1,9.0,4.0,0.0,6.5,0.0,High
CUST_02862,3901.75,40,0,27.0,9.0,0,4.0,4.0,0.0,0.3333333333333333,0.0,Very High
CUST_02863,591.41,21,0,10.0,2.0,1,4.0,2.0,0.03402260551417744,0.2,0.0,High
CUST_02864,1498.35,43,0,19.0,6.0,0,7.0,5.0,0.0,0.3157894736842105,0.0,Very High
CUST_02865,199.34,39,0,4.0,5.0,0,2.0,5.0,0.0,1.25,1.0,Medium
CUST_02866,263.72,31,1,6.0,11.0,0,5.0,4.0,0.0,1.8333333333333333,1.0,Medium
CUST_02867,101.35,24,0,39.0,8.0,1,9.0,4.0,0.17373226805804662,0.20512820512820512,0.0,Low
CUST_02868,80.69,24,1,16.0,9.0,1,7.0,5.0,0.01597560975609756,0.5625,1.0,Low
CUST_02869,265.75,41,0,2.0,11.0,1,5.0,3.0,0.0,5.5,1.0,Medium
CUST_02870,27.95,49,1,53.0,4.0,0,9.0,2.0,0.0,0.07547169811320754,0.0,Low
CUST_02871,2796.82,27,0,10.0,5.0,1,4.0,1.0,0.07870239216797223,0.5,1.0,Very High
CUST_02872,69.33,40,0,16.0,6.0,0,10.0,5.0,0.0,0.375,1.0,Low
CUST_02873,982.42,18,0,15.0,9.0,1,8.0,4.0,0.2747473405237009,0.6,1.0,Very High
CUST_02874,372.7,27,0,23.0,7.0,0,8.0,2.0,0.0,0.30434782608695654,1.0,High
CUST_02875,121.45,34,0,8.0,12.0,0,5.0,4.0,0.0,1.5,0.0,Low
CUST_02876,385.52,24,0,10.0,6.0,1,9.0,2.0,0.0,0.6,0.0,High
CUST_02877,379.52,23,1,36.0,16.0,1,7.0,2.0,0.02205730777159349,0.4444444444444444,0.0,High
CUST_02878,464.05,26,1,15.0,8.0,1,10.0,4.0,0.19028092828476703,0.5333333333333333,0.0,High
CUST_02879,528.64,38,1,9.0,11.0,0,16.0,4.0,0.0,1.2222222222222223,0.0,High
CUST_02880,307.45,32,1,11.0,6.0,0,4.0,4.0,0.0,0.5454545454545454,0.0,Medium
CUST_02881,156.96,18,0,16.0,9.0,1,15.0,5.0,0.0,0.5625,0.0,Medium
CUST_02882,410.73,18,0,9.0,7.0,1,8.0,5.0,0.0,0.7777777777777778,0.0,High
CUST_02883,5784.24,27,0,30.0,6.0,1,9.0,4.0,0.0,0.2,0.0,Very High
CUST_02884,483.72,40,1,9.0,10.0,0,12.0,5.0,0.0,1.1111111111111112,0.0,High
CUST_02885,1043.81,18,1,12.0,8.0,1,14.0,4.0,0.08174324597749685,0.6666666666666666,1.0,Very High
CUST_02886,11.23,29,0,11.0,7.0,0,2.0,4.0,0.2548108825481088,0.6363636363636364,1.0,Low
CUST_02887,29.61,28,0,11.0,12.0,1,5.0,4.0,0.0,1.0909090909090908,1.0,Low
CUST_02888,921.43,51,1,8.0,11.0,0,13.0,4.0,0.0,1.375,0.0,High
CUST_02889,40.18,30,0,17.0,6.0,1,4.0,3.0,0.0,0.35294117647058826,0.0,Low
CUST_02890,1297.64,39,0,13.0,7.0,1,7.0,2.0,0.0,0.5384615384615384,1.0,Very High
CUST_02891,901.35,36,1,15.0,7.0,1,5.0,4.0,0.09327310953956965,0.4666666666666667,1.0,High
CUST_02892,993.08,18,0,33.0,7.0,0,4.0,4.0,0.0,0.21212121212121213,0.0,Very High
CUST_02893,166.96,44,1,4.0,6.0,0,4.0,4.0,0.0,1.5,0.0,Medium
CUST_02894,1259.08,37,0,8.0,7.0,1,10.0,5.0,0.117475537611798,0.875,0.0,Very High
CUST_02895,965.37,41,1,22.0,9.0,1,7.0,4.0,0.048099393580831235,0.4090909090909091,1.0,High
CUST_02896,810.54,75,1,12.0,6.0,0,3.0,5.0,0.0,0.5,0.0,High
CUST_02897,105.9,18,0,14.0,5.0,0,5.0,4.0,0.0,0.35714285714285715,0.0,Low
CUST_02898,3820.23,55,1,9.0,10.0,0,4.0,3.0,0.0,1.1111111111111112,0.0,Very High
CUST_02899,763.55,31,0,8.0,7.0,0,3.0,5.0,0.0,0.875,0.0,High
CUST_02900,448.06,38,1,8.0,12.0,1,9.0,5.0,0.0,1.5,1.0,High
CUST_02901,337.89,34,1,16.0,8.0,0,7.0,4.0,0.0,0.5,0.0,Medium
CUST_02902,140.64,29,1,45.0,8.0,1,6.0,3.0,0.186675919500347,0.17777777777777778,1.0,Medium
CUST_02903,730.72,28,0,28.0,11.0,1,2.0,3.0,0.0,0.39285714285714285,0.0,High
CUST_02904,1431.7,38,0,11.0,6.0,1,12.0,5.0,0.05194220403406307,0.5454545454545454,0.0,Very High
CUST_02905,883.14,18,1,3.0,12.0,1,3.0,2.0,0.021798365122615806,4.0,0.0,High
CUST_02906,1125.35,44,0,25.0,4.0,1,6.0,5.0,0.0,0.16,1.0,Very High
CUST_02907,271.9,30,0,15.0,8.0,0,7.0,5.0,0.0,0.5333333333333333,1.0,Medium
CUST_02908,197.95,21,0,42.0,13.0,1,5.0,3.0,0.013013562026326286,0.30952380952380953,0.0,Medium
CUST_02909,144.24,29,0,18.0,9.0,1,7.0,5.0,0.0,0.5,1.0,Medium
CUST_02910,219.09,50,0,12.0,13.0,0,10.0,5.0,0.0,1.0833333333333333,1.0,Medium
CUST_02911,114.12,28,0,10.0,10.0,1,7.0,4.0,0.0,1.0,0.0,Low
CUST_02912,33.97,39,1,5.0,10.0,0,4.0,4.0,0.1955955481884916,2.0,1.0,Low
CUST_02913,36.97,26,1,12.0,9.0,1,3.0,5.0,0.0,0.75,0.0,Low
CUST_02914,362.12,44,1,23.0,7.0,1,3.0,4.0,0.035067149861436796,0.30434782608695654,0.0,High
CUST_02915,244.93,43,1,3.0,6.0,1,10.0,4.0,0.0,2.0,1.0,Medium
CUST_02916,120.61,57,0,35.0,9.0,1,8.0,4.0,0.0,0.2571428571428571,0.0,Low
CUST_02917,165.76,32,1,4.0,10.0,1,9.0,3.0,0.0,2.5,1.0,Medium
CUST_02918,1003.97,43,1,8.0,9.0,0,3.0,5.0,0.06004119464469619,1.125,0.0,Very High
CUST_02919,7166.8,36,0,17.0,12.0,1,6.0,4.0,0.01964324797548698,0.7058823529411765,0.0,Very High
CUST_02920,928.95,50,1,4.0,10.0,0,2.0,4.0,0.0,2.5,0.0,High
CUST_02921,912.6,26,1,12.0,14.0,0,6.0,5.0,0.09440028579083683,1.1666666666666667,0.0,High
CUST_02922,31.14,43,1,15.0,8.0,0,9.0,4.0,0.0,0.5333333333333333,0.0,Low
CUST_02923,50.68,32,0,16.0,13.0,1,5.0,3.0,0.0,0.8125,1.0,Low
CUST_02924,614.24,34,1,10.0,14.0,1,11.0,5.0,0.0,1.4,0.0,High
CUST_02925,645.57,36,1,6.0,11.0,0,2.0,2.0,0.0,1.8333333333333333,0.0,High
CUST_02926,1123.05,38,0,30.0,14.0,1,7.0,4.0,0.0,0.4666666666666667,1.0,Very High
CUST_02927,157.77,33,0,18.0,5.0,1,4.0,4.0,0.03184830633284241,0.2777777777777778,1.0,Medium
CUST_02928,1134.7,37,0,16.0,9.0,1,5.0,4.0,0.0,0.5625,0.0,Very High
CUST_02929,42.7,53,0,9.0,9.0,0,6.0,5.0,0.0,1.0,0.0,Low
CUST_02930,904.06,46,1,20.0,5.0,0,6.0,5.0,0.0,0.25,0.0,High
CUST_02931,527.46,45,1,5.0,10.0,1,6.0,5.0,0.0,2.0,0.0,High
CUST_02932,392.62,29,1,35.0,8.0,1,4.0,4.0,0.0,0.22857142857142856,0.0,High
CUST_02933,52.29,24,1,9.0,3.0,0,2.0,5.0,0.0,0.3333333333333333,0.0,Low
CUST_02934,107.29,46,1,22.0,7.0,1,6.0,4.0,0.10770126413838989,0.3181818181818182,0.0,Low
CUST_02935,235.93,45,1,26.0,6.0,1,5.0,4.0,0.019898637421070127,0.23076923076923078,0.0,Medium
CUST_02936,39.02,52,0,15.0,4.0,1,3.0,5.0,0.21441513992349506,0.26666666666666666,0.0,Low
CUST_02937,1202.59,27,0,16.0,11.0,0,5.0,2.0,0.10667805675233992,0.6875,0.0,Very High
CUST_02938,1153.29,32,1,13.0,7.0,1,7.0,2.0,0.0,0.5384615384615384,0.0,Very High
CUST_02939,8.33,18,0,25.0,12.0,0,3.0,5.0,0.0,0.48,0.0,Low
CUST_02940,161.64,30,1,9.0,11.0,1,11.0,5.0,0.0,1.2222222222222223,1.0,Medium
CUST_02941,52.21,46,1,20.0,7.0,1,4.0,5.0,0.0,0.35,0.0,Low
CUST_02942,220.2,29,0,14.0,8.0,0,4.0,4.0,0.0,0.5714285714285714,0.0,Medium
CUST_02943,177.01,42,1,30.0,12.0,1,10.0,4.0,0.2765357420198635,0.4,0.0,Medium
CUST_02944,16.14,32,1,29.0,10.0,1,11.0,3.0,0.19821162444113266,0.3448275862068966,0.0,Low
CUST_02945,3585.81,38,1,9.0,10.0,0,7.0,4.0,0.02816729634066357,1.1111111111111112,0.0,Very High
CUST_02946,1210.2,21,0,24.0,9.0,0,5.0,4.0,0.0,0.375,0.0,Very High
CUST_02947,163.94,36,0,18.0,11.0,0,7.0,1.0,0.0,0.6111111111111112,0.0,Medium
CUST_02948,125.97,18,1,13.0,9.0,1,9.0,4.0,0.14480651731160893,0.6923076923076923,0.0,Medium
CUST_02949,2355.98,32,0,24.0,9.0,1,13.0,4.0,0.0248750041389358,0.375,0.0,Very High
CUST_02950,282.84,18,0,21.0,7.0,0,4.0,5.0,0.0,0.3333333333333333,0.0,Medium
CUST_02951,56.65,49,0,10.0,9.0,0,4.0,4.0,0.0,0.9,0.0,Low
CUST_02952,12389.96,44,0,6.0,7.0,1,7.0,5.0,0.0,1.1666666666666667,0.0,Very High
CUST_02953,100.09,40,1,7.0,10.0,1,5.0,4.0,0.0,1.4285714285714286,0.0,Low
CUST_02954,593.2,53,1,8.0,6.0,1,2.0,4.0,0.0,0.75,0.0,High
CUST_02955,28.15,23,0,12.0,9.0,0,4.0,4.0,0.11002213088839709,0.75,1.0,Low
CUST_02956,2287.3,55,0,16.0,9.0,1,3.0,3.0,0.0,0.5625,0.0,Very High
CUST_02957,184.36,46,0,14.0,11.0,1,17.0,4.0,0.0,0.7857142857142857,0.0,Medium
CUST_02958,238.3,32,0,4.0,5.0,0,7.0,5.0,0.047181127548980406,1.25,1.0,Medium
CUST_02959,72.68,48,0,11.0,10.0,0,4.0,4.0,0.11279296875,0.9090909090909091,1.0,Low
CUST_02960,238.62,21,0,36.0,9.0,1,7.0,5.0,0.04609234459324405,0.25,0.0,Medium
CUST_02961,2132.7,25,0,10.0,8.0,0,7.0,4.0,0.0,0.8,0.0,Very High
CUST_02962,2070.88,27,0,4.0,10.0,1,7.0,3.0,0.0,2.5,0.0,Very High
CUST_02963,103.18,28,0,21.0,8.0,0,6.0,4.0,0.0,0.38095238095238093,0.0,Low
CUST_02964,295.4,22,1,2.0,8.0,0,6.0,5.0,0.0,4.0,0.0,Medium
CUST_02965,229.68,49,1,18.0,14.0,0,8.0,5.0,0.0,0.7777777777777778,1.0,Medium
CUST_02966,516.74,31,0,18.0,12.0,0,7.0,5.0,0.0,0.6666666666666666,0.0,High
CUST_02967,428.6,39,0,16.0,5.0,1,6.0,5.0,0.0,0.3125,0.0,High
CUST_02968,4765.45,28,0,7.0,5.0,0,6.0,2.0,0.0,0.7142857142857143,0.0,Very High
CUST_02969,5496.54,18,0,13.0,10.0,1,5.0,2.0,0.03872360072473399,0.7692307692307693,0.0,Very High
CUST_02970,3236.8,38,1,8.0,10.0,1,8.0,5.0,0.03634544848282761,1.25,0.0,Very High
CUST_02971,60.56,18,1,7.0,9.0,1,6.0,3.0,0.0,1.2857142857142858,0.0,Low
CUST_02972,3858.79,34,0,42.0,8.0,0,6.0,4.0,0.06571804891749107,0.19047619047619047,1.0,Very High
CUST_02973,58.0,18,1,21.0,6.0,0,14.0,5.0,0.11813896913486392,0.2857142857142857,0.0,Low
CUST_02974,5192.79,58,1,16.0,7.0,1,3.0,4.0,0.019886186687806118,0.4375,0.0,Very High
CUST_02975,94.26,45,1,12.0,8.0,0,4.0,4.0,0.08971511347175277,0.6666666666666666,0.0,Low
CUST_02976,184.96,36,1,20.0,8.0,1,21.0,5.0,0.0,0.4,1.0,Medium
CUST_02977,1323.84,50,0,14.0,4.0,0,5.0,3.0,0.0,0.2857142857142857,0.0,Very High
CUST_02978,3338.29,24,1,21.0,14.0,0,6.0,5.0,0.04876575398284052,0.6666666666666666,0.0,Very High
CUST_02979,1817.58,41,0,30.0,4.0,1,5.0,5.0,0.2743119742237376,0.13333333333333333,1.0,Very High
CUST_02980,1284.16,37,1,17.0,7.0,0,7.0,4.0,0.09372177055103885,0.4117647058823529,1.0,Very High
CUST_02981,350.12,38,0,7.0,6.0,1,5.0,3.0,0.0,0.8571428571428571,1.0,High
CUST_02982,769.26,50,1,25.0,12.0,0,2.0,5.0,0.0,0.48,0.0,High
CUST_02983,1685.34,43,0,12.0,8.0,1,10.0,4.0,0.0,0.6666666666666666,0.0,Very High
CUST_02984,123.45,38,0,15.0,9.0,1,1.0,2.0,0.2731394253414979,0.6,0.0,Medium
CUST_02985,283.0,18,1,11.0,11.0,1,16.0,5.0,0.0,1.0,0.0,Medium
CUST_02986,1018.8,23,0,5.0,11.0,0,8.0,5.0,0.0,2.2,0.0,Very High
CUST_02987,70.63,33,0,22.0,12.0,1,4.0,4.0,0.0,0.5454545454545454,0.0,Low
CUST_02988,11.72,36,1,27.0,8.0,0,4.0,4.0,0.0,0.2962962962962963,0.0,Low
CUST_02989,84.54,21,1,15.0,11.0,0,2.0,5.0,0.0,0.7333333333333333,0.0,Low
CUST_02990,194.79,63,0,24.0,9.0,1,3.0,5.0,0.0,0.375,1.0,Medium
CUST_02991,486.67,53,0,9.0,11.0,1,4.0,4.0,0.0,1.2222222222222223,0.0,High
CUST_02992,1326.75,42,1,14.0,7.0,1,9.0,5.0,0.0,0.5,0.0,Very High
CUST_02993,65.03,35,1,8.0,10.0,0,7.0,4.0,0.0,1.25,1.0,Low
CUST_02994,84.6,32,0,17.0,8.0,1,2.0,3.0,0.0,0.47058823529411764,0.0,Low
CUST_02995,299.55,23,0,16.0,8.0,1,2.0,3.0,0.0,0.5,0.0,Medium
CUST_02996,285.07,35,0,14.0,11.0,0,3.0,4.0,0.05052624567013056,0.7857142857142857,0.0,Medium
CUST_02997,77.51,38,1,15.0,8.0,1,3.0,5.0,0.0,0.5333333333333333,0.0,Low
CUST_02998,6092.47,20,0,2.0,8.0,1,12.0,3.0,0.039693898460035,4.0,0.0,Very High
CUST_02999,120.41,39,1,9.0,8.0,1,4.0,5.0,0.1063529761021226,0.8888888888888888,0.0,Low
CUST_03000,321.9,33,1,7.0,12.0,1,13.0,4.0,0.055125044029587886,1.7142857142857142,1.0,Medium
CUST_03001,114.3,18,0,18.0,13.0,0,7.0,4.0,0.0,0.7222222222222222,0.0,Low
CUST_03002,2569.15,24,0,14.0,6.0,0,8.0,4.0,0.0,0.42857142857142855,0.0,Very High
CUST_03003,110.21,30,1,2.0,10.0,0,6.0,4.0,0.1926007326007326,5.0,0.0,Low
CUST_03004,487.6,57,1,7.0,13.0,1,3.0,4.0,0.0,1.8571428571428572,1.0,High
CUST_03005,114.64,41,0,1.0,14.0,1,4.0,4.0,0.0,14.0,0.0,Low
CUST_03006,505.52,18,0,34.0,9.0,0,13.0,5.0,0.0,0.2647058823529412,0.0,High
CUST_03007,24.78,40,0,7.0,6.0,1,8.0,4.0,0.0,0.8571428571428571,1.0,Low
CUST_03008,3838.65,18,0,19.0,9.0,1,8.0,5.0,0.0,0.47368421052631576,0.0,Very High
CUST_03009,359.82,47,1,11.0,8.0,0,10.0,5.0,0.0,0.7272727272727273,0.0,High
CUST_03010,23.59,29,2,5.0,9.0,1,8.0,5.0,0.0,1.8,0.0,Low
CUST_03011,942.08,33,0,9.0,5.0,1,3.0,3.0,0.0,0.5555555555555556,0.0,High
CUST_03012,907.35,50,0,18.0,2.0,1,4.0,5.0,0.01626280696048138,0.1111111111111111,1.0,High
CUST_03013,86.82,19,0,10.0,10.0,1,6.0,4.0,0.0,1.0,0.0,Low
CUST_03014,38.08,18,0,21.0,5.0,0,15.0,5.0,0.0,0.23809523809523808,1.0,Low
CUST_03015,344.97,27,1,6.0,6.0,1,9.0,5.0,0.0,1.0,0.0,High
CUST_03016,377.18,47,1,13.0,8.0,0,4.0,4.0,0.0,0.6153846153846154,0.0,High
CUST_03017,240.38,18,0,17.0,9.0,1,8.0,5.0,0.1373717074571162,0.5294117647058824,0.0,Medium
CUST_03018,283.16,18,1,8.0,11.0,1,2.0,3.0,0.0,1.375,1.0,Medium
CUST_03019,99.52,29,1,12.0,8.0,0,3.0,4.0,0.0836939508332566,0.6666666666666666,0.0,Low
CUST_03020,678.07,41,0,8.0,8.0,1,5.0,2.0,0.0,1.0,0.0,High
CUST_03021,154.52,49,0,15.0,9.0,0,8.0,3.0,0.0,0.6,1.0,Medium
CUST_03022,149.2,29,1,7.0,9.0,1,10.0,5.0,0.0,1.2857142857142858,0.0,Medium
CUST_03023,1182.75,30,0,11.0,7.0,1,4.0,1.0,0.0,0.6363636363636364,1.0,Very High
CUST_03024,1460.39,48,0,1.0,7.0,1,5.0,5.0,0.25867398995923796,7.0,1.0,Very High
CUST_03025,53.82,18,0,13.0,8.0,1,10.0,5.0,0.06302228412256268,0.6153846153846154,0.0,Low
CUST_03026,1099.8,30,0,13.0,8.0,1,5.0,4.0,0.0,0.6153846153846154,1.0,Very High
CUST_03027,91.09,37,1,15.0,12.0,1,4.0,4.0,0.0,0.8,0.0,Low
CUST_03028,207.51,40,1,4.0,4.0,1,9.0,2.0,0.0,1.0,0.0,Medium
CUST_03029,1693.77,28,1,22.0,10.0,1,7.0,5.0,0.0,0.45454545454545453,1.0,Very High
CUST_03030,204.99,35,0,13.0,8.0,1,7.0,5.0,0.0,0.6153846153846154,0.0,Medium
CUST_03031,516.7,18,0,12.0,10.0,1,2.0,4.0,0.0,0.8333333333333334,0.0,High
CUST_03032,601.67,27,0,4.0,6.0,1,3.0,2.0,0.05016970558055095,1.5,1.0,High
CUST_03033,93.66,40,0,19.0,9.0,1,6.0,4.0,0.0,0.47368421052631576,0.0,Low
CUST_03034,312.39,23,0,22.0,12.0,0,5.0,3.0,0.0,0.5454545454545454,0.0,Medium
CUST_03035,3128.0,35,0,48.0,11.0,1,9.0,5.0,0.0,0.22916666666666666,0.0,Very High
CUST_03036,103.0,40,1,3.0,8.0,0,6.0,5.0,0.0,2.6666666666666665,1.0,Low
CUST_03037,405.37,30,1,30.0,14.0,1,3.0,4.0,0.0,0.4666666666666667,0.0,High
CUST_03038,28.8,37,0,15.0,8.0,0,5.0,5.0,0.0495049504950495,0.5333333333333333,0.0,Low
CUST_03039,44.99,23,1,27.0,8.0,0,3.0,3.0,0.04479830148619957,0.2962962962962963,0.0,Low
CUST_03040,10.49,32,1,17.0,5.0,1,10.0,4.0,0.0,0.29411764705882354,1.0,Low
CUST_03041,185.85,42,0,18.0,12.0,1,5.0,5.0,0.0,0.6666666666666666,0.0,Medium
CUST_03042,54.25,36,1,29.0,8.0,1,5.0,2.0,0.21852492077211177,0.27586206896551724,0.0,Low
CUST_03043,397.89,27,0,22.0,9.0,1,4.0,4.0,0.0,0.4090909090909091,1.0,High
CUST_03044,3057.96,37,1,24.0,8.0,1,3.0,4.0,0.0,0.3333333333333333,0.0,Very High
CUST_03045,39.16,43,1,12.0,11.0,0,5.0,4.0,0.2719836400817996,0.9166666666666666,0.0,Low
CUST_03046,137.16,18,1,2.0,7.0,0,3.0,4.0,0.0,3.5,0.0,Medium
CUST_03047,3443.32,48,0,14.0,10.0,0,1.0,4.0,0.0,0.7142857142857143,0.0,Very High
CUST_03048,1742.01,30,1,8.0,9.0,1,5.0,4.0,0.04951029873141454,1.125,1.0,Very High
CUST_03049,194.4,40,0,21.0,8.0,0,5.0,2.0,0.0,0.38095238095238093,0.0,Medium
CUST_03050,315.98,49,0,14.0,10.0,1,4.0,3.0,0.061371197718631185,0.7142857142857143,0.0,Medium
CUST_03051,26.21,18,0,13.0,10.0,0,3.0,4.0,0.0,0.7692307692307693,1.0,Low
CUST_03052,173.74,26,1,10.0,8.0,0,5.0,3.0,0.10091078451666322,0.8,1.0,Medium
CUST_03053,1637.69,31,1,19.0,14.0,0,5.0,5.0,0.0,0.7368421052631579,0.0,Very High
