user_session,items
bc927029-7e4e-4a56-9057-7eec07495364,"['kids.dolls', 'kids.toys']"
bd4a4e6d-52c4-4cf7-bab6-116d8f47f6c6,"['appliances.kitchen.refrigerators', 'computers.notebook']"
bdcbc024-dd1e-4a2a-bac3-94bc590af784,"['appliances.kitchen.refrigerators', 'appliances.personal.massager']"
be49a201-201f-48f5-902f-09bc4d812f44,"['appliances.kitchen.refrigerators', 'appliances.kitchen.washer']"
bed140d4-5a9e-4d83-8efb-7201ae4645ee,"['electronics.smartphone', 'computers.notebook']"
c02eb38b-0541-4888-beee-d45fd67066c8,"['kids.carriage', 'electronics.smartphone']"
c0d9537b-c894-4e18-b0aa-465a7910ce22,"['furniture.bedroom.bed', 'furniture.living_room.cabinet']"
c1c195fb-dba9-4a69-95d9-537a77f39aab,"['apparel.shoes.keds', 'electronics.clocks']"
c1c300cc-9e6f-44c6-bc6e-1886b895e543,"['electronics.smartphone', 'appliances.kitchen.hob']"
c1cfd5a7-9318-4928-94ed-47136f1dfb31,"['kids.toys', 'electronics.smartphone']"
c1e55722-5256-42f0-8105-0ebf08925495,"['electronics.smartphone', 'electronics.clocks']"
c296e45e-a262-4577-8b10-a84cfdc9e09d,"['apparel.trousers', 'apparel.jeans']"
c2eac702-18f0-441c-98d7-bd1dcf129ac8,"['computers.components.cpu', 'computers.components.memory']"
c2ed733c-7680-4080-8686-556c3eb1c283,"['appliances.kitchen.meat_grinder', 'appliances.kitchen.steam_cooker']"
c31fabb4-2d5c-4a76-a406-a88ab28ab717,"['appliances.kitchen.mixer', 'appliances.kitchen.meat_grinder']"
c3294782-49f0-41dc-b001-19ad2d66a506,"['accessories.bag', 'apparel.shoes']"
c3675521-e30f-42ed-94b5-182b1b1f6200,"['apparel.dress', 'apparel.underwear']"
c4eb08fe-414f-4da0-8e49-dc2ad2d9a3f9,"['auto.accessories.player', 'electronics.audio.subwoofer']"
c54562d4-b8d4-49cc-8284-374bb8cf55aa,"['computers.peripherals.monitor', 'computers.notebook']"
c5fb637f-3ebe-4500-8a90-3ee8d00067c7,"['computers.components.cpu', 'computers.desktop']"
c6227e6e-1405-43b9-8435-c7b1775e422c,"['computers.components.cpu', 'computers.components.motherboard']"
c64d2ed7-33dc-4e3b-8335-5c8f56bee68f,"['computers.components.power_supply', 'computers.desktop']"
c655a9ef-d6ac-4940-8a51-276b32b68e36,"['appliances.kitchen.refrigerators', 'electronics.video.tv']"
c6f29505-93d6-44d5-8e4a-1f4357495ccf,"['auto.accessories.player', 'construction.tools.drill']"
c6f7e0ab-0f6e-4436-985b-602bfe3f4b03,"['electronics.clocks', 'electronics.audio.headphone']"
c77c965b-e418-4e7d-92ac-698b5943b0d3,"['electronics.video.tv', 'computers.desktop']"
c7c9bbb3-e5f8-40fc-a0a2-63d9ed2ef8ec,"['electronics.video.tv', 'electronics.audio.acoustic']"
c81a94f8-c34c-4470-8f65-8734a0895018,"['computers.components.cpu', 'computers.components.motherboard']"
c857a5e8-47ff-406f-ab1b-4bf09d85b529,"['apparel.shoes.keds', 'apparel.shoes']"
c88b3327-b4ac-4d6e-849c-1830812be051,"['electronics.smartphone', 'computers.notebook']"
ca0ca082-5fe4-40f0-aed4-f866e9df7df7,"['auto.accessories.player', 'electronics.audio.subwoofer']"
ca57f476-e8c7-454d-a397-5f32aa76ac26,"['electronics.smartphone', 'electronics.audio.headphone']"
cac2f4b6-3b0d-467e-a114-0eb06ff083aa,"['furniture.bedroom.blanket', 'construction.tools.generator']"
cad967cb-b981-4abf-940a-ce62630a9c9e,"['appliances.kitchen.dishwasher', 'apparel.shoes.keds']"
cb1e9858-6a05-4d61-a446-8d89297d1272,"['computers.peripherals.monitor', 'computers.desktop']"
cb3d334f-284d-4ce6-8f4b-706f5e7562d0,"['appliances.kitchen.mixer', 'appliances.kitchen.steam_cooker']"
cb556461-bb7a-4567-93c8-eb9788a47617,"['electronics.smartphone', 'appliances.kitchen.microwave']"
cba85c2b-9d30-46b6-9afe-35deece883d1,"['computers.desktop', 'computers.notebook']"
cbb71d5a-2734-4955-b20c-9710842d1157,"['appliances.personal.scales', 'appliances.personal.massager']"
cbeb71d7-7263-4d51-bcfd-6800b4a8fa62,"['electronics.smartphone', 'electronics.clocks']"
cc0fe577-0056-43f2-9cb2-c21e162002d3,"['computers.desktop', 'electronics.clocks']"
ccab9ef1-7f93-4848-bf4c-45ca06f18009,"['electronics.audio.subwoofer', 'electronics.smartphone']"
cd8b23cc-7ba3-4e4d-8b70-43b42e709fe7,"['appliances.kitchen.refrigerators', 'country_yard.furniture.hammok']"
cdf9f120-f9a7-4778-9b74-0e93f15b37c6,"['computers.desktop', 'computers.notebook']"
ce4893f4-eb06-4fb2-a4b7-0ac2fda69cb3,"['electronics.smartphone', 'appliances.kitchen.washer']"
ced6ba54-d139-462f-a51d-a763e5dfb376,"['electronics.smartphone', 'appliances.kitchen.microwave']"
cfaa95b2-d7ff-4e67-a5ff-fda01edd3541,"['computers.desktop', 'electronics.clocks']"
cfb90a35-9575-495c-b6aa-48ddca2a7a9c,"['appliances.kitchen.oven', 'appliances.kitchen.washer']"
cfe4f424-7317-498d-9b4e-25cd22c8aac9,"['electronics.video.tv', 'appliances.kitchen.washer']"
cff00fa9-270d-4e86-8baf-7dadd5d2b16f,"['auto.accessories.player', 'electronics.audio.subwoofer']"
d03e408a-5f4a-4b93-b87f-a6ec13ee3e05,"['electronics.smartphone', 'electronics.audio.headphone']"
d0aad2f4-2706-6e57-1c37-8d88f2ab5fb3,"['furniture.bedroom.bed', 'construction.tools.light']"
d1047a79-9a18-49a2-8642-fd0d2db5df17,"['electronics.video.tv', 'electronics.smartphone', 'apparel.shoes']"
d16e91df-cf48-462f-a739-2d3fd6c3a2ba,"['appliances.kitchen.refrigerators', 'furniture.living_room.sofa']"
d189c286-92cb-4f9e-ad7a-2a4065e78c5c,"['furniture.kitchen.chair', 'kids.swing']"
d1911650-b864-46e0-9d0a-a567bcbb802c,"['kids.toys', 'electronics.clocks']"
d2408a2c-7258-4239-9044-000678af30ff,"['electronics.video.tv', 'appliances.kitchen.coffee_machine']"
d24e8570-0486-4384-bca4-a0e55c5662e7,"['auto.accessories.player', 'electronics.audio.subwoofer']"
d27b3682-d38e-4249-b7c0-732c47322aae,"['electronics.smartphone', 'electronics.clocks']"
d2860397-3004-4fc1-9b1f-59ef5c583c6b,"['appliances.kitchen.hood', 'appliances.kitchen.hob']"
d2a6a0ea-5563-41fe-b216-75d5931b27f3,"['electronics.tablet', 'computers.notebook']"
d37f7c3e-4614-4218-98ba-1d6d38a1601b,"['electronics.smartphone', 'electronics.audio.headphone']"
d42984a9-c799-4ae6-9aa0-0f9067b4ba7a,"['appliances.kitchen.kettle', 'computers.ebooks']"
d443a59b-f2b4-4e4c-ae1a-e81faf5b5d71,"['apparel.shoes.keds', 'apparel.shoes']"
d497e80d-219f-42d1-8360-1f7190060282,"['apparel.costume', 'apparel.jeans']"
d4beac32-bf0a-4cc9-8f83-b84ade911d70,"['computers.desktop', 'computers.notebook']"
d4ea0581-2bcf-4a0f-9966-3c1672e6bce2,"['appliances.kitchen.refrigerators', 'appliances.environment.vacuum']"
d56a91bd-2b3d-47ef-b192-50a2c0c69fe7,"['appliances.environment.vacuum', 'auto.accessories.alarm']"
d5972573-aadf-45c1-9620-84ea0b6df548,"['appliances.environment.vacuum', 'appliances.kitchen.washer']"
d5c93ac6-15c4-49aa-b236-a73fbbc2a701,"['appliances.kitchen.refrigerators', 'appliances.kitchen.juicer']"
d5ce5e4c-e746-4a6e-a964-575c5c7bb3bc,"['accessories.bag', 'accessories.wallet']"
d611f0d5-5af4-42ed-822e-07c5e202deba,"['electronics.video.tv', 'apparel.shoes']"
d64475c9-662b-457f-b54b-e216dc1bceff,"['appliances.kitchen.oven', 'appliances.kitchen.hob']"
d6780417-1f8e-4324-9bf1-01cf120bd6b3,"['auto.accessories.videoregister', 'auto.accessories.radar']"
d6aca600-98f2-4021-9397-87b8d1366091,"['computers.peripherals.printer', 'electronics.smartphone']"
d6c485dc-90ba-48c0-ac17-7067c831bfcc,"['construction.tools.light', 'furniture.universal.light']"
d6e02d8b-efda-4bb2-b3a3-8aaf50b4d61e,"['electronics.video.tv', 'electronics.smartphone']"
d6edb214-2f1b-4181-a5ec-f7a7124956f6,"['auto.accessories.videoregister', 'accessories.bag']"
d70ea412-40cd-4f7b-a756-0ad54c91e062,"['computers.peripherals.printer', 'computers.notebook']"
d7a65787-245a-4b6d-a383-43e8d62ab9a2,"['electronics.clocks', 'appliances.kitchen.washer']"
d92109a6-0535-44d8-892b-88c871019bc6,"['electronics.smartphone', 'appliances.iron']"
d96b5cfb-67d1-4e79-ac6c-8136c8377aa3,"['electronics.tablet', 'electronics.clocks']"
d98ad82e-ee11-4a6a-bf32-8a10f34329d9,"['furniture.bedroom.bed', 'furniture.living_room.cabinet']"
da508f14-d670-45ba-8b7f-31c3bf7b38b8,"['appliances.kitchen.hood', 'appliances.kitchen.washer']"
dac4af2f-4cae-426b-8bc1-ada596069ada,"['furniture.kitchen.table', 'computers.desktop']"
dd065e52-6520-45ca-9103-57d27c0eb1db,"['auto.accessories.player', 'electronics.audio.subwoofer']"
dd6a1d2d-3ef6-4f9d-aa62-775c7e21dba6,"['appliances.kitchen.meat_grinder', 'appliances.kitchen.washer']"
dd9d1a1c-d9f8-48fa-962a-95de05b13a19,"['appliances.iron', 'appliances.kitchen.washer']"
ddcfc55a-cacb-4f42-b30b-182025f5f590,"['electronics.smartphone', 'auto.accessories.alarm']"
de0683a4-e42b-4896-ba96-d74a14d502b8,"['auto.accessories.videoregister', 'auto.accessories.alarm']"
de8b9599-ea77-4e7b-9d25-ecef2b3d812d,"['appliances.kitchen.refrigerators', 'country_yard.lawn_mower']"
ded2c131-c5a3-42d7-a64a-a1b4c1e98ddb,"['auto.accessories.videoregister', 'auto.accessories.player', 'auto.accessories.alarm']"
df013347-7e48-4b93-b2af-3881394ef91b,"['accessories.bag', 'apparel.shoes']"
df1748af-08ac-41db-a7c2-e3b3bf0fe157,"['electronics.clocks', 'electronics.audio.headphone']"
df6d9cd8-6751-41c9-8cfd-ffba9fd29944,"['furniture.bedroom.blanket', 'electronics.smartphone']"
dff42397-5d5c-46cb-b432-94f218975eda,"['electronics.smartphone', 'computers.notebook']"
e06dfce4-4662-44d5-9292-dfe03e13cf38,"['computers.components.cpu', 'computers.desktop']"
e083688f-177e-89a5-e201-34a1fd4af615,"['computers.desktop', 'computers.notebook']"
e0a30ad7-e327-482b-bf65-4aa45bfb7214,"['computers.components.cpu', 'computers.components.motherboard']"
e0e8ef86-0c23-4bee-ad3b-ef763126bcf4,"['apparel.shoes.keds', 'apparel.shoes']"
e12832dc-f67c-4574-b7d3-4f582529c4f8,"['electronics.video.tv', 'electronics.smartphone']"
e1ff98cc-3aa1-4a90-b216-f93b8b9a61f0,"['appliances.kitchen.mixer', 'appliances.kitchen.kettle', 'appliances.kitchen.blender']"
e22115e4-56a1-4da8-8e40-e0fd5e3b4130,"['auto.accessories.player', 'electronics.audio.subwoofer']"
e2d7b737-e5f5-4aa0-8005-f1733c7a39f3,"['appliances.environment.vacuum', 'electronics.clocks']"
e2f35bf9-0026-4165-b62b-bba028dcc391,"['electronics.smartphone', 'accessories.bag']"
e390eb00-1110-4e0e-9ac0-2f7d9bf36908,"['electronics.video.tv', 'electronics.smartphone']"
e3ed6ffe-8a64-4354-a5b6-32204a74877b,"['auto.accessories.player', 'electronics.audio.subwoofer']"
e47a622d-5934-4512-8d0a-90de006b1be0,"['electronics.smartphone', 'appliances.personal.massager']"
e4bd96ec-3835-46e5-b014-71e0044599c6,"['computers.desktop', 'computers.notebook', 'computers.components.hdd']"
e513c757-b6fb-4bc1-a379-bfb7411f3b86,"['auto.accessories.compressor', 'construction.tools.welding']"
e5c5a26a-c94a-4f7d-adf2-5ce77dffff85,"['computers.components.cpu', 'computers.components.motherboard']"
e62b7431-7c84-4747-a081-2340346088cd,"['auto.accessories.player', 'electronics.smartphone']"
e6eaa389-8c9d-4a99-b0d8-0ee2dfd5b2cc,"['sport.bicycle', 'apparel.shoes.moccasins']"
e793f295-531f-4768-9c0d-bf84f9693107,"['apparel.underwear', 'apparel.shoes']"
e7e9bac7-e1e4-4f5b-9e95-e8138f5880d8,"['furniture.kitchen.table', 'furniture.living_room.sofa']"
e80cbc26-13a2-4f83-b7d6-99625666e8a3,"['computers.peripherals.monitor', 'computers.components.videocards']"
e86fc5a7-573b-40c4-8214-52bc5e0baac2,"['auto.accessories.player', 'electronics.audio.subwoofer']"
e8752f00-8264-407b-8f78-0cdcf502f147,"['appliances.kitchen.refrigerators', 'appliances.kitchen.meat_grinder']"
e8920f37-c979-482c-89ba-50de6fce5cbf,"['apparel.shoes.keds', 'apparel.shoes']"
e966333c-dbfd-43c8-b5cc-a101af6a813c,"['electronics.tablet', 'computers.notebook']"
e97c9b61-7406-478a-9218-b090d7b10d8f,"['electronics.smartphone', 'electronics.clocks']"
e9c4552f-9fc9-45b9-a6a9-8a5b9f21ecd4,"['electronics.smartphone', 'electronics.audio.headphone']"
e9e0edef-567f-471d-ac0d-0f707c171dce,"['furniture.kitchen.table', 'furniture.living_room.cabinet']"
eaeefa7d-5c2c-4714-b36a-7252de818357,"['auto.accessories.player', 'electronics.audio.subwoofer']"
ebf1f09f-c88e-418b-837e-83b9e2fd14f2,"['appliances.kitchen.oven', 'appliances.kitchen.hob']"
ec5879bb-ad22-4b2a-a4ae-3565bff55334,"['kids.skates', 'sport.bicycle']"
ec81a4a8-13fa-4f6a-a9b0-1973c5ac1aa0,"['electronics.smartphone', 'computers.notebook']"
ed2577c8-cc03-4662-a189-fbd20a2f2c82,"['apparel.shoes.keds', 'electronics.smartphone']"
ed3daec6-c7f2-42ad-8966-49e9522417db,"['appliances.kitchen.kettle', 'appliances.kitchen.washer']"
ee4ea898-bd13-41b1-85a7-71bf4a5b1282,"['apparel.shoes.keds', 'apparel.shoes']"
ee60d353-e345-462f-8ef2-01c35ab508f8,"['electronics.smartphone', 'computers.notebook']"
eeabdffb-b1b2-4d1f-b05b-7a109a9f505f,"['appliances.kitchen.refrigerators', 'furniture.kitchen.chair']"
ef00bc9e-f9ba-4bf8-9647-3d11a957ef63,"['computers.components.power_supply', 'computers.components.motherboard']"
ef221185-01c9-43ec-afcb-0d82ac434c64,"['computers.desktop', 'computers.notebook']"
ef8efd98-6755-443e-b920-c6d544506df7,"['electronics.smartphone', 'appliances.kitchen.toster']"
f021929e-0bef-4a07-abec-87df3b043ef7,"['auto.accessories.player', 'electronics.audio.subwoofer']"
f02fb3a7-92a8-4b97-aaed-c2eec97f8453,"['computers.components.cooler', 'computers.desktop', 'computers.components.hdd']"
f1874229-ea19-45ae-ae5a-2cb8500dbfe5,"['apparel.shoes.keds', 'apparel.shoes']"
f19ad7a2-6e8e-44cf-8651-53264bea0022,"['electronics.smartphone', 'electronics.audio.headphone']"
f1a56197-56ee-4d94-ac81-de149775b40d,"['electronics.smartphone', 'electronics.clocks']"
f203693d-f8a9-4e17-a58c-2a36bc5673d5,"['auto.accessories.videoregister', 'auto.accessories.alarm']"
f2d31666-ade8-4089-b90e-77cc22b130cf,"['electronics.video.tv', 'electronics.audio.headphone']"
f3190cd9-e6d0-4868-91d1-ad6e57bd2dc7,"['appliances.environment.air_heater', 'apparel.shoes']"
f477bd88-a281-4131-9333-15d19117315f,"['auto.accessories.videoregister', 'electronics.smartphone']"
f484c25b-4955-4a6a-ba2e-cb27e537dad6,"['electronics.smartphone', 'computers.notebook']"
f520e639-9da9-4fba-a0e6-c864521bdf21,"['auto.accessories.player', 'electronics.audio.subwoofer']"
f52faddc-8c60-410e-af85-c65f80358392,"['apparel.shoes.keds', 'apparel.shoes']"
f55d4859-12fd-4c62-9ace-0dfdb8d48eda,"['electronics.smartphone', 'apparel.shoes']"
f67ba652-889b-4bec-ae2e-2717389c5bb4,"['furniture.bedroom.bed', 'furniture.living_room.cabinet']"
f68fdf59-304f-4b42-be19-935f23fc548f,"['electronics.smartphone', 'electronics.clocks']"
f699b85a-4c85-42f3-ab1f-5f3f988cd620,"['appliances.environment.water_heater', 'construction.components.faucet']"
f6bdd090-4ff9-4594-a5c2-b1128c11329b,"['electronics.clocks', 'electronics.audio.headphone']"
f6d753b2-ebe6-47d3-9d4a-405fc61ee202,"['electronics.video.tv', 'electronics.smartphone']"
f71fd09d-0e65-47dd-9a05-b55efe6d4032,"['computers.notebook', 'electronics.audio.headphone']"
f729da19-3fa5-4db3-9d0e-ca548211ccb1,"['accessories.bag', 'apparel.shoes']"
f75b605e-9639-4033-8b46-f7f65a09be4c,"['electronics.video.tv', 'furniture.bedroom.bed']"
f786b892-883c-424d-9a60-bd4730e521b7,"['electronics.video.tv', 'construction.tools.generator']"
f79d1547-b2f2-4e67-a270-158c85e40e92,"['furniture.kitchen.table', 'furniture.living_room.cabinet']"
f82d7b74-cf1a-db61-ea15-d672a1091f19,"['furniture.kitchen.table', 'furniture.living_room.cabinet']"
f8bc73a9-99e3-4b69-a152-80f4ad0d535c,"['appliances.kitchen.refrigerators', 'electronics.clocks']"
f9b5fa90-692f-45bc-a1ab-148df1f40eff,"['electronics.smartphone', 'electronics.clocks']"
fa4ba1b7-4d12-44b5-ae87-50c3c979c0ce,"['appliances.environment.vacuum', 'kids.skates']"
fb709cca-a6d1-4152-8a75-352860fab6fc,"['appliances.environment.air_heater', 'appliances.environment.air_conditioner']"
fb7deb01-bd6c-427f-9959-222b89db1b2e,"['auto.accessories.player', 'electronics.audio.headphone']"
fc762231-b037-486f-901c-28c82d6a73d6,"['furniture.living_room.chair', 'kids.carriage']"
fd11db63-6995-4f85-a5e8-46799d0fd530,"['apparel.shoes.keds', 'apparel.shoes']"
fd9bfda8-df90-439b-bc7c-249e52dc2511,"['apparel.shoes.keds', 'apparel.shoes']"
fde0a90d-0604-4d53-9624-db91206bcc94,"['electronics.smartphone', 'electronics.tablet']"
fe883df1-0f48-44ec-9ab0-9a5fe7b58932,"['apparel.trousers', 'apparel.tshirt']"
fec1cb0f-2ecd-4f7c-ba4b-24cdc0568031,"['computers.components.cpu', 'computers.notebook']"
feeadb91-9a10-4969-9b7c-ba37dc677d79,"['appliances.kitchen.refrigerators', 'appliances.kitchen.washer']"
fef764b7-cdcf-4ca8-8cad-e6b278139029,"['auto.accessories.videoregister', 'electronics.audio.subwoofer']"
ff0e6ff1-ba84-4b33-aa1c-8d12349f0c9e,"['electronics.smartphone', 'electronics.clocks']"
ff1a6d18-a696-42b8-ae60-4bae7ab3fca7,"['computers.peripherals.mouse', 'computers.notebook']"
ffd8cdd6-fc3a-4ab8-882c-16f8bec14b33,"['appliances.kitchen.refrigerators', 'appliances.kitchen.washer']"
