product_id,category_code,brand,price,view_count,purchase_count,revenue,conversion_rate
21401356,electronics.clocks,casio,62.04,1,0,0.0,0.0
6301117,appliances.kitchen.kettle,polaris,30.81,1,0,0.0,0.0
6301655,appliances.kitchen.kettle,scarlett,15.41,1,0,0.0,0.0
12201448,sport.bicycle,axis,175.04,1,0,0.0,0.0
14100002,electronics.audio.acoustic,fender,253.55,1,0,0.0,0.0
21408791,electronics.clocks,orient,146.46,1,0,0.0,0.0
9200369,computers.peripherals.keyboard,delux,10.06,1,0,0.0,0.0
21409177,electronics.clocks,casio,46.33,1,0,0.0,0.0
2701735,appliances.kitchen.refrigerators,lg,1266.96,1,0,0.0,0.0
28708977,apparel.shoes,respect,27.8,1,0,0.0,0.0
21409410,electronics.clocks,casio,45.3,1,0,0.0,0.0
4803437,electronics.audio.headphone,jbl,38.97,1,0,0.0,0.0
9700285,computers.components.power_supply,gamdias,50.97,1,0,0.0,0.0
14100524,electronics.audio.acoustic,ovation,585.86,1,0,0.0,0.0
35108576,apparel.underwear,milavitsa,12.85,1,0,0.0,0.0
9101365,computers.peripherals.mouse,steelseries,35.78,1,0,0.0,0.0
17900171,construction.tools.generator,fubag,894.75,1,0,0.0,0.0
28718349,apparel.shoes,respect,84.43,1,0,0.0,0.0
7900846,furniture.kitchen.chair,pituso,188.21,1,0,0.0,0.0
1307320,computers.notebook,hp,550.59,1,0,0.0,0.0
21405346,electronics.clocks,versace,1125.7,1,0,0.0,0.0
1801933,electronics.video.tv,samsung,900.9,1,0,0.0,0.0
21408694,electronics.clocks,casio,81.86,1,0,0.0,0.0
6900386,furniture.living_room.chair,bambola,58.17,1,0,0.0,0.0
21403494,electronics.clocks,orient,411.08,1,0,0.0,0.0
1306614,computers.notebook,asus,725.63,1,0,0.0,0.0
2501704,appliances.kitchen.oven,artel,62.06,1,0,0.0,0.0
28712567,apparel.shoes,respect,89.84,1,0,0.0,0.0
28712440,apparel.shoes,respect,89.84,1,0,0.0,0.0
43200037,apparel.tshirt,persona,82.37,1,0,0.0,0.0
6902899,furniture.living_room.chair,lorelli,55.58,1,0,0.0,0.0
9101346,computers.peripherals.mouse,hp,48.65,1,0,0.0,0.0
2402781,appliances.kitchen.hood,maunfeld,123.53,1,0,0.0,0.0
1307296,computers.notebook,dell,810.32,1,0,0.0,0.0
18900172,electronics.camera.photo,sony,1001.05,1,0,0.0,0.0
6500611,computers.components.motherboard,msi,166.75,1,0,0.0,0.0
12300650,construction.tools.drill,makita,473.73,1,0,0.0,0.0
2701560,appliances.kitchen.refrigerators,almacom,182.24,1,0,0.0,0.0
7901070,furniture.kitchen.chair,pituso,149.71,1,0,0.0,0.0
21411577,electronics.clocks,diesel,463.33,1,0,0.0,0.0
11700319,electronics.audio.acoustic,yamaha,612.63,1,0,0.0,0.0
3700480,appliances.environment.vacuum,karcher,138.95,1,0,0.0,0.0
35200230,apparel.underwear,milavitsa,18.56,1,0,0.0,0.0
9100173,computers.peripherals.mouse,asus,38.35,1,0,0.0,0.0
12600000,appliances.kitchen.grill,redmond,95.34,1,0,0.0,0.0
1480757,computers.desktop,pulser,888.03,1,0,0.0,0.0
7900741,furniture.kitchen.chair,pituso,190.48,1,0,0.0,0.0
12400248,construction.tools.drill,crown,123.56,1,0,0.0,0.0
18800011,auto.accessories.parktronic,erisson,36.04,1,0,0.0,0.0
12202502,sport.bicycle,forward,78.51,1,0,0.0,0.0
1701215,computers.peripherals.monitor,hp,231.41,1,0,0.0,0.0
21406719,electronics.clocks,certina,720.74,1,0,0.0,0.0
13901860,construction.components.faucet,lemark,80.58,1,0,0.0,0.0
3701087,appliances.environment.vacuum,philips,293.42,1,0,0.0,0.0
25001302,furniture.universal.light,herman,617.27,1,0,0.0,0.0
35108506,apparel.underwear,milavitsa,33.32,1,0,0.0,0.0
5000649,appliances.sewing_machine,janome,334.76,1,0,0.0,0.0
4502513,appliances.kitchen.hob,gefest,292.34,1,0,0.0,0.0
13900921,construction.components.faucet,calorie,28.97,1,0,0.0,0.0
1005194,electronics.smartphone,bq,87.33,1,0,0.0,0.0
28719149,apparel.shoes,ag,93.95,1,0,0.0,0.0
18500033,electronics.tablet,wacom,1287.01,1,0,0.0,0.0
28719430,apparel.shoes,baden,62.81,1,0,0.0,0.0
21407593,electronics.clocks,certina,401.55,1,0,0.0,0.0
17800179,computers.desktop,aerocool,179.13,1,0,0.0,0.0
4502658,appliances.kitchen.hob,dauscher,132.02,1,0,0.0,0.0
1306921,computers.notebook,asus,815.95,1,0,0.0,0.0
28401076,accessories.bag,respect,66.67,1,0,0.0,0.0
4801804,electronics.audio.headphone,sony,17.76,1,0,0.0,0.0
28715861,apparel.shoes,respect,52.0,1,0,0.0,0.0
1801557,electronics.video.tv,lg,643.26,1,0,0.0,0.0
12301499,construction.tools.drill,tundra,53.52,1,0,0.0,0.0
12202099,sport.bicycle,gt,308.63,1,0,0.0,0.0
2402063,appliances.kitchen.hood,samsung,141.29,1,0,0.0,0.0
35100850,apparel.underwear,milavitsa,28.08,1,0,0.0,0.0
28719387,apparel.shoes,betsy,41.93,1,0,0.0,0.0
4802579,electronics.audio.headphone,sony,360.11,1,0,0.0,0.0
6902598,furniture.living_room.chair,nania,136.43,1,0,0.0,0.0
13902085,construction.components.faucet,grohe,656.54,1,0,0.0,0.0
5701113,auto.accessories.player,mydean,90.09,1,0,0.0,0.0
6000125,auto.accessories.alarm,starline,122.01,1,0,0.0,0.0
21404574,electronics.clocks,casio,34.75,1,0,0.0,0.0
30600097,appliances.environment.vacuum,stanley,62.43,1,0,0.0,0.0
6301476,appliances.kitchen.kettle,greentek,24.65,1,0,0.0,0.0
21407835,electronics.clocks,certina,411.85,1,0,0.0,0.0
6901766,furniture.living_room.chair,bertoni,48.16,1,0,0.0,0.0
21404770,electronics.clocks,orient,110.43,1,0,0.0,0.0
2402790,appliances.kitchen.hood,kronasteel,167.94,1,0,0.0,0.0
21405962,electronics.clocks,armani,403.36,1,0,0.0,0.0
28704585,apparel.shoes,etor,100.39,1,0,0.0,0.0
4802435,electronics.audio.headphone,hp,64.86,1,0,0.0,0.0
4400539,appliances.kitchen.coffee_machine,melitta,1269.02,1,0,0.0,0.0
32900036,accessories.bag,prologic,43.19,1,0,0.0,0.0
28716498,apparel.shoes,respect,107.85,1,0,0.0,0.0
3601090,appliances.kitchen.washer,lg,2162.19,1,0,0.0,0.0
8801084,electronics.telephone,texet,12.9,1,0,0.0,0.0
6700567,computers.components.videocards,palit,218.54,1,0,0.0,0.0
6100220,auto.accessories.radar,sho-me,36.04,1,0,0.0,0.0
3800938,appliances.iron,scarlett,21.06,1,0,0.0,0.0
4400516,appliances.kitchen.coffee_machine,melitta,1269.02,1,0,0.0,0.0
21400156,electronics.clocks,casio,194.34,1,0,0.0,0.0
10201533,kids.dolls,llorens,55.06,1,0,0.0,0.0
28717730,apparel.shoes,greyder,113.26,1,0,0.0,0.0
18900030,electronics.camera.photo,sony,1472.11,1,0,0.0,0.0
2700604,appliances.kitchen.refrigerators,atlant,255.86,1,0,0.0,0.0
14700618,furniture.living_room.cabinet,sv,128.68,1,0,0.0,0.0
28705186,apparel.shoes.keds,spur,38.35,1,0,0.0,0.0
13901773,construction.components.faucet,bravat,342.79,1,0,0.0,0.0
28720578,apparel.shoes,caprice,137.71,1,0,0.0,0.0
4803557,electronics.audio.headphone,hoco,5.66,1,0,0.0,0.0
18900366,electronics.camera.photo,sony,1739.81,1,0,0.0,0.0
5800791,electronics.audio.subwoofer,kenwood,61.78,1,0,0.0,0.0
2402688,appliances.kitchen.hood,elikor,58.19,1,0,0.0,0.0
32900024,accessories.bag,prologic,43.97,1,0,0.0,0.0
2402257,appliances.kitchen.hood,akpo,378.58,1,0,0.0,0.0
5700503,auto.accessories.player,sony,113.26,1,0,0.0,0.0
2800190,appliances.kitchen.refrigerators,kuppersbusch,1505.83,1,0,0.0,0.0
6500897,computers.components.motherboard,msi,118.16,1,0,0.0,0.0
30901066,computers.components.cooler,enermax,105.78,1,0,0.0,0.0
5700910,auto.accessories.player,pioneer,87.52,1,0,0.0,0.0
21409810,electronics.clocks,certina,442.74,1,0,0.0,0.0
28714261,apparel.shoes.keds,nike,177.59,1,0,0.0,0.0
40900000,construction.tools.painting,bosch,74.03,1,0,0.0,0.0
28401074,accessories.bag,respect,66.67,1,0,0.0,0.0
35108931,apparel.underwear,jasmine,46.33,1,0,0.0,0.0
39800013,apparel.shirt,dion,29.6,1,0,0.0,0.0
28715966,apparel.shoes.keds,adidas,95.24,1,0,0.0,0.0
28400779,accessories.bag,baden,42.99,1,0,0.0,0.0
21400814,electronics.clocks,casio,155.22,1,0,0.0,0.0
2900577,appliances.kitchen.microwave,lg,145.38,1,0,0.0,0.0
7006434,kids.carriage,adamex,370.67,1,0,0.0,0.0
7001217,kids.carriage,maxi-cosi,411.85,1,0,0.0,0.0
12201740,sport.bicycle,wethepeople,514.56,1,0,0.0,0.0
12202136,sport.bicycle,scott,615.2,1,0,0.0,0.0
5800903,electronics.audio.subwoofer,kicx,29.34,1,0,0.0,0.0
3701468,appliances.environment.vacuum,dauscher,64.33,1,0,0.0,0.0
2402966,appliances.kitchen.hood,turbo,90.07,1,0,0.0,0.0
12300101,construction.tools.drill,bosch,121.99,1,0,0.0,0.0
12301412,construction.tools.drill,metabo,167.13,1,0,0.0,0.0
32900018,accessories.bag,prologic,90.52,1,0,0.0,0.0
19300076,appliances.ironing_board,ikea,9.5,1,0,0.0,0.0
7006278,kids.carriage,riko,334.6,1,0,0.0,0.0
21406348,electronics.clocks,dkny,180.18,1,0,0.0,0.0
6301345,appliances.kitchen.kettle,galaxy,33.44,1,0,0.0,0.0
22600075,auto.accessories.compressor,tpmaster,20.59,1,0,0.0,0.0
2501364,appliances.kitchen.oven,luxell,46.23,1,1,37.84,100.0
3800914,appliances.iron,rowenta,169.86,1,0,0.0,0.0
2900844,appliances.kitchen.microwave,panasonic,107.85,1,0,0.0,0.0
3800336,appliances.iron,braun,46.31,1,0,0.0,0.0
28717454,apparel.shoes.keds,respect,61.01,1,0,0.0,0.0
5000654,appliances.sewing_machine,brother,109.44,1,0,0.0,0.0
6400124,computers.components.cpu,intel,359.06,1,0,0.0,0.0
27700112,construction.tools.pump,leo,50.19,1,0,0.0,0.0
6701060,computers.components.videocards,asus,568.35,1,0,0.0,0.0
4700078,auto.accessories.videoregister,prestigio,89.84,1,0,0.0,0.0
18300033,accessories.bag,sumdex,12.84,1,0,0.0,0.0
52800003,sport.bicycle,thule,298.59,1,0,0.0,0.0
2702522,appliances.kitchen.refrigerators,dauscher,177.59,1,0,0.0,0.0
28708782,apparel.shoes.sandals,rieker,35.78,1,0,0.0,0.0
21400620,electronics.clocks,casio,189.19,1,0,0.0,0.0
7005533,kids.carriage,adamex,370.67,1,0,0.0,0.0
21404636,electronics.clocks,orient,63.06,1,0,0.0,0.0
6701227,computers.components.videocards,sapphire,241.71,1,0,0.0,0.0
21401604,electronics.clocks,casio,89.32,1,0,0.0,0.0
28704038,apparel.shoes.keds,nike,84.69,1,0,0.0,0.0
1306253,computers.notebook,hp,354.96,1,0,0.0,0.0
5801487,electronics.audio.subwoofer,avatar,42.47,1,0,0.0,0.0
28717167,apparel.shoes,respect,84.43,1,0,0.0,0.0
21404559,electronics.clocks,casio,38.35,1,0,0.0,0.0
1600601,computers.peripherals.printer,canon,202.95,1,0,0.0,0.0
21410844,electronics.clocks,casio,24.45,1,0,0.0,0.0
5800638,electronics.audio.subwoofer,morel,136.43,1,0,0.0,0.0
21405952,electronics.clocks,armani,345.7,1,0,0.0,0.0
28401115,accessories.bag,coccinelle,122.78,1,0,0.0,0.0
50600058,auto.accessories.compressor,schneider,326.25,1,0,0.0,0.0
2501516,appliances.kitchen.oven,bosch,604.65,1,0,0.0,0.0
11600306,computers.desktop,trust,84.11,1,0,0.0,0.0
16800253,furniture.kitchen.table,domini,248.4,1,0,0.0,0.0
28716444,apparel.shoes,respect,89.84,1,0,0.0,0.0
6501048,computers.components.motherboard,asus,496.11,1,0,0.0,0.0
12200895,sport.bicycle,giant,1132.33,1,0,0.0,0.0
4802190,electronics.audio.headphone,jbl,64.33,1,0,0.0,0.0
21401609,electronics.clocks,casio,24.45,1,0,0.0,0.0
3100690,appliances.kitchen.blender,panasonic,90.97,1,0,0.0,0.0
35200231,apparel.underwear,milavitsa,18.56,1,0,0.0,0.0
3900427,appliances.environment.water_heater,ariston,347.28,1,0,0.0,0.0
28717789,apparel.shoes.keds,puma,84.69,1,0,0.0,0.0
4502379,appliances.kitchen.hob,zanussi,226.49,1,0,0.0,0.0
14701412,furniture.living_room.cabinet,bts,328.94,1,0,0.0,0.0
3900172,appliances.environment.water_heater,ariston,92.92,1,0,0.0,0.0
21405427,electronics.clocks,casio,150.58,1,0,0.0,0.0
5701138,auto.accessories.player,swat,105.54,1,0,0.0,0.0
28717001,apparel.shoes.keds,respect,102.71,1,1,102.71,100.0
21403779,electronics.clocks,casio,24.71,1,0,0.0,0.0
19100014,construction.tools.saw,p.i.t.,57.92,1,0,0.0,0.0
21409285,electronics.clocks,casio,31.15,1,0,0.0,0.0
6000281,auto.accessories.alarm,starline,101.93,1,0,0.0,0.0
21401385,electronics.clocks,casio,141.83,1,0,0.0,0.0
16200137,kids.fmcg.diapers,pampers,5.51,1,0,0.0,0.0
21401388,electronics.clocks,casio,74.65,1,0,0.0,0.0
19100198,construction.tools.saw,festool,412.35,1,0,0.0,0.0
1201366,electronics.tablet,acer,180.16,1,0,0.0,0.0
45600682,apparel.shoes.sandals,biomecanics,46.33,1,0,0.0,0.0
14100445,electronics.audio.acoustic,stagg,120.98,1,0,0.0,0.0
12400500,construction.tools.drill,dewalt,484.17,1,0,0.0,0.0
8901116,kids.toys,chicco,9.0,1,0,0.0,0.0
8800978,electronics.telephone,texet,27.83,1,0,0.0,0.0
7100062,furniture.bedroom.bed,glamvers,134.88,1,0,0.0,0.0
1004589,electronics.smartphone,inoi,58.96,1,0,0.0,0.0
4803685,electronics.audio.headphone,jbl,102.94,1,0,0.0,0.0
40900020,construction.tools.painting,wagner,77.22,1,0,0.0,0.0
39800036,apparel.shirt,dion,29.6,1,0,0.0,0.0
21402288,electronics.clocks,orient,261.53,1,0,0.0,0.0
8902234,kids.toys,chicco,72.05,1,0,0.0,0.0
5800767,electronics.audio.subwoofer,pioneer,29.86,1,0,0.0,0.0
2402997,appliances.kitchen.hood,turbo,56.6,1,0,0.0,0.0
48200027,apparel.dress,mltl,32.18,1,0,0.0,0.0
2401509,appliances.kitchen.hood,falmec,267.95,1,0,0.0,0.0
28716448,apparel.shoes,respect,89.84,1,0,0.0,0.0
28704465,apparel.shoes,etor,126.13,1,0,0.0,0.0
28717246,apparel.shoes,rieker,37.07,1,0,0.0,0.0
7005602,kids.carriage,chicco,162.27,1,0,0.0,0.0
13900173,construction.components.faucet,lemark,64.04,1,0,0.0,0.0
45601477,apparel.shoes,babybotte,33.46,1,0,0.0,0.0
30000109,construction.tools.welding,laston,374.24,1,0,0.0,0.0
1480615,computers.desktop,acer,514.56,1,0,0.0,0.0
46800002,appliances.kitchen.refrigerators,ezetil,746.45,1,0,0.0,0.0
21405240,electronics.clocks,armani,316.87,1,0,0.0,0.0
3900688,appliances.environment.water_heater,ariston,91.56,1,0,0.0,0.0
6902925,furniture.living_room.chair,nania,60.49,1,0,0.0,0.0
8700482,appliances.personal.hair_cutter,moser,47.88,1,0,0.0,0.0
11000098,appliances.kitchen.toster,bosch,54.03,1,0,0.0,0.0
52900084,accessories.bag,stanley,96.73,1,0,0.0,0.0
11100162,appliances.personal.scales,saturn,7.95,1,0,0.0,0.0
5100657,electronics.clocks,suunto,218.58,1,0,0.0,0.0
28401001,accessories.bag,picard,124.84,1,0,0.0,0.0
1005091,electronics.smartphone,tecno,66.67,1,0,0.0,0.0
19100329,construction.tools.saw,alteco,194.5,1,0,0.0,0.0
13903116,construction.components.faucet,bravat,80.61,1,0,0.0,0.0
3701344,appliances.environment.vacuum,philips,216.2,1,0,0.0,0.0
3700952,appliances.environment.vacuum,bosch,244.51,1,0,0.0,0.0
1500116,computers.peripherals.printer,hp,586.07,1,0,0.0,0.0
28718230,apparel.shoes.keds,tamaris,76.96,1,0,0.0,0.0
21410773,electronics.clocks,orient,252.52,1,0,0.0,0.0
39800120,apparel.shirt,dion,29.6,1,0,0.0,0.0
12201699,sport.bicycle,wethepeople,478.52,1,0,0.0,0.0
4502027,appliances.kitchen.hob,maunfeld,254.58,1,0,0.0,0.0
7005410,kids.carriage,tutis,434.67,1,0,0.0,0.0
7002189,kids.carriage,peg-perego,277.65,1,0,0.0,0.0
28711762,apparel.shoes,rieker,45.05,1,0,0.0,0.0
5100342,electronics.clocks,apple,329.22,1,0,0.0,0.0
3701465,appliances.environment.vacuum,dauscher,80.36,1,0,0.0,0.0
2502014,appliances.kitchen.oven,artel,54.98,1,0,0.0,0.0
2700184,appliances.kitchen.refrigerators,atlant,290.61,1,0,0.0,0.0
28716208,apparel.shoes.keds,respect,53.8,1,0,0.0,0.0
11700218,electronics.audio.acoustic,alesis,101.64,1,0,0.0,0.0
20500087,sport.ski,atomic,411.59,1,0,0.0,0.0
2501399,appliances.kitchen.oven,luxell,133.93,1,0,0.0,0.0
3600906,appliances.kitchen.washer,atlantic,123.53,1,0,0.0,0.0
11000078,appliances.kitchen.toster,braun,45.28,1,0,0.0,0.0
4600416,appliances.kitchen.dishwasher,bosch,617.26,1,0,0.0,0.0
28708374,apparel.shoes.sandals,spur,25.74,1,0,0.0,0.0
21404922,electronics.clocks,casio,37.84,1,0,0.0,0.0
8800977,electronics.telephone,bq,27.59,1,0,0.0,0.0
28718736,apparel.shoes,respect,128.45,1,0,0.0,0.0
6100123,auto.accessories.radar,stinger,77.22,1,0,0.0,0.0
3601471,appliances.kitchen.washer,lg,335.82,1,0,0.0,0.0
28401102,accessories.bag,petek,200.01,1,0,0.0,0.0
4800574,electronics.audio.headphone,sony,148.39,1,0,0.0,0.0
2800025,appliances.kitchen.refrigerators,midea,411.59,1,0,0.0,0.0
3701549,appliances.environment.vacuum,scarlett,138.97,1,0,0.0,0.0
3900099,appliances.environment.water_heater,ariston,135.99,1,0,0.0,0.0
21400521,electronics.clocks,casio,66.15,1,0,0.0,0.0
6300775,appliances.kitchen.kettle,first,43.76,1,0,0.0,0.0
3100131,appliances.kitchen.blender,scarlett,66.9,1,0,0.0,0.0
6400347,computers.components.cpu,amd,426.39,1,0,0.0,0.0
12300106,construction.tools.drill,bosch,210.04,1,0,0.0,0.0
3901090,appliances.environment.water_heater,oasis,25.2,1,0,0.0,0.0
28718140,apparel.shoes,fassen,51.22,1,0,0.0,0.0
21407299,electronics.clocks,rado,2265.18,1,0,0.0,0.0
6301519,appliances.kitchen.kettle,electrolux,43.5,1,0,0.0,0.0
3700731,appliances.environment.vacuum,bosch,151.84,1,0,0.0,0.0
4803804,electronics.audio.headphone,sony,194.87,1,0,0.0,0.0
6500713,computers.components.motherboard,gigabyte,119.91,1,0,0.0,0.0
2800247,appliances.kitchen.refrigerators,elenberg,180.16,1,0,0.0,0.0
7004734,kids.carriage,bambola,66.93,1,0,0.0,0.0
6300230,appliances.kitchen.kettle,philips,33.98,1,0,0.0,0.0
4500039,appliances.kitchen.hob,hansa,288.49,1,0,0.0,0.0
1307141,computers.notebook,hp,995.74,1,0,0.0,0.0
28720419,apparel.shoes,baden,66.41,1,0,0.0,0.0
2400345,appliances.kitchen.hood,gefest,56.93,1,0,0.0,0.0
35108572,apparel.underwear,milavitsa,12.85,1,0,0.0,0.0
21405808,electronics.clocks,casio,135.14,1,0,0.0,0.0
8700252,appliances.personal.hair_cutter,elenberg,14.13,1,0,0.0,0.0
8700398,appliances.personal.hair_cutter,maxwell,8.96,1,0,0.0,0.0
12202307,sport.bicycle,cube,849.19,1,0,0.0,0.0
21407242,electronics.clocks,rado,1904.81,1,0,0.0,0.0
5701069,auto.accessories.player,farcar,386.11,1,0,0.0,0.0
6500857,computers.components.motherboard,asrock,81.11,1,0,0.0,0.0
44800140,sport.tennis,head,29.34,1,0,0.0,0.0
5801220,electronics.audio.subwoofer,kicx,115.83,1,0,0.0,0.0
18300777,accessories.bag,roncato,117.63,1,0,0.0,0.0
19200041,construction.tools.saw,stihl,128.7,1,0,0.0,0.0
1003209,electronics.smartphone,samsung,218.77,1,1,218.77,100.0
13200343,furniture.bedroom.bed,romack,334.63,1,0,0.0,0.0
2702531,appliances.kitchen.refrigerators,lg,651.55,1,0,0.0,0.0
6902374,furniture.living_room.chair,lorelli,73.36,1,0,0.0,0.0
28400690,accessories.bag,karya,133.85,1,0,0.0,0.0
1003184,electronics.smartphone,huawei,128.19,1,0,0.0,0.0
28300299,accessories.wallet,karya,43.76,1,0,0.0,0.0
17800012,computers.desktop,aerocool,167.06,1,0,0.0,0.0
6100210,auto.accessories.radar,sho-me,113.23,1,0,0.0,0.0
1802028,electronics.video.tv,harper,282.37,1,0,0.0,0.0
3601142,appliances.kitchen.washer,electrolux,526.78,1,0,0.0,0.0
48200105,apparel.dress,mltl,33.21,1,0,0.0,0.0
2800549,appliances.kitchen.refrigerators,smeg,2120.23,1,0,0.0,0.0
11700003,electronics.audio.acoustic,sony,159.33,1,0,0.0,0.0
28400290,accessories.bag,karya,69.5,1,0,0.0,0.0
8700370,appliances.personal.hair_cutter,philips,43.73,1,0,0.0,0.0
2702567,appliances.kitchen.refrigerators,midea,360.34,1,0,0.0,0.0
53900020,construction.tools.saw,hitachi,282.62,1,0,0.0,0.0
21408746,electronics.clocks,casio,70.27,1,0,0.0,0.0
7005650,kids.carriage,adamex,574.02,1,0,0.0,0.0
28714611,apparel.shoes.keds,adidas,74.65,1,0,0.0,0.0
9200174,computers.peripherals.keyboard,crown,6.23,1,0,0.0,0.0
4802448,electronics.audio.headphone,sony,190.97,1,0,0.0,0.0
20300068,sport.snowboard,ride,154.19,1,0,0.0,0.0
11200395,appliances.personal.scales,omron,71.2,1,0,0.0,0.0
2500725,appliances.kitchen.oven,smeg,1206.02,1,0,0.0,0.0
28714139,apparel.shoes.keds,greyder,84.94,1,0,0.0,0.0
17900299,construction.tools.generator,firman,338.3,1,0,0.0,0.0
2502182,appliances.kitchen.oven,milano,113.35,1,0,0.0,0.0
4803212,electronics.audio.headphone,panasonic,7.28,1,0,0.0,0.0
2400769,appliances.kitchen.hood,smeg,183.74,1,0,0.0,0.0
28715586,apparel.shoes.keds,fila,102.94,1,0,0.0,0.0
16700595,furniture.kitchen.chair,domini,36.04,1,0,0.0,0.0
2500590,appliances.kitchen.oven,gefest,194.73,1,0,0.0,0.0
5700477,auto.accessories.player,winca,283.15,1,0,0.0,0.0
3600675,appliances.kitchen.washer,bosch,720.48,1,0,0.0,0.0
5100645,electronics.clocks,garmin,159.61,1,0,0.0,0.0
3800317,appliances.iron,panasonic,33.44,1,0,0.0,0.0
28300541,accessories.wallet,petek,56.63,1,0,0.0,0.0
6701074,computers.components.videocards,asus,379.22,1,0,0.0,0.0
28715681,apparel.shoes,greyder,100.39,1,0,0.0,0.0
21409065,electronics.clocks,orient,129.99,1,0,0.0,0.0
12300938,construction.tools.drill,dewalt,303.22,1,0,0.0,0.0
23700169,furniture.bedroom.blanket,ol-tex,40.96,1,0,0.0,0.0
8700583,appliances.personal.hair_cutter,braun,97.79,1,0,0.0,0.0
3900030,appliances.environment.water_heater,ariston,146.7,1,0,0.0,0.0
28714708,apparel.shoes.keds,asics,82.34,1,0,0.0,0.0
7006262,kids.carriage,babyzz,194.6,1,0,0.0,0.0
9900194,electronics.video.projector,optoma,1148.03,1,0,0.0,0.0
28713532,apparel.shoes.moccasins,greyder,43.76,1,0,0.0,0.0
21800143,computers.peripherals.mouse,defender,6.34,1,0,0.0,0.0
2702285,appliances.kitchen.refrigerators,whirlpool,586.63,1,0,0.0,0.0
3701150,appliances.environment.vacuum,tefal,267.68,1,0,0.0,0.0
21409634,electronics.clocks,seiko,229.61,1,0,0.0,0.0
14701355,furniture.living_room.cabinet,brw,138.48,1,0,0.0,0.0
21408890,electronics.clocks,boccia,66.93,1,0,0.0,0.0
4802301,electronics.audio.headphone,sennheiser,463.07,1,0,0.0,0.0
4802295,electronics.audio.headphone,sennheiser,137.46,1,0,0.0,0.0
1480518,computers.desktop,pulser,1045.05,1,0,0.0,0.0
8800502,electronics.telephone,fly,19.94,1,0,0.0,0.0
3101013,appliances.kitchen.blender,galaxy,17.76,1,0,0.0,0.0
8800948,electronics.telephone,bq,20.67,1,0,0.0,0.0
4700485,auto.accessories.videoregister,intego,74.13,1,0,0.0,0.0
12100444,kids.skates,e-twow,939.54,1,0,0.0,0.0
39800119,apparel.shirt,dion,29.6,1,0,0.0,0.0
2800098,appliances.kitchen.refrigerators,pozis,395.38,1,0,0.0,0.0
6901460,furniture.living_room.chair,chicco,154.42,1,0,0.0,0.0
6902344,furniture.living_room.chair,lorelli,55.6,1,0,0.0,0.0
3601366,appliances.kitchen.washer,artel,97.87,1,0,0.0,0.0
4700650,auto.accessories.videoregister,subini,167.31,1,0,0.0,0.0
1700944,computers.peripherals.monitor,philips,189.94,1,0,0.0,0.0
6600857,computers.components.memory,zeppelin,43.24,1,0,0.0,0.0
28717533,apparel.shoes,salamander,96.53,1,0,0.0,0.0
4201502,appliances.environment.air_conditioner,oasis,180.18,1,0,0.0,0.0
21409326,electronics.clocks,casio,32.95,1,0,0.0,0.0
39800056,apparel.shirt,dion,32.18,1,0,0.0,0.0
5800842,electronics.audio.subwoofer,alpine,131.15,1,0,0.0,0.0
8901577,kids.toys,chicco,33.44,1,0,0.0,0.0
11100084,appliances.personal.scales,maxwell,15.19,1,1,15.19,100.0
4803895,electronics.audio.headphone,jbl,48.14,1,0,0.0,0.0
45300019,kids.swing,joie,79.02,1,1,79.02,100.0
21407260,electronics.clocks,rado,2162.22,1,0,0.0,0.0
3100944,appliances.kitchen.blender,smeg,727.26,1,0,0.0,0.0
8700592,appliances.personal.hair_cutter,panasonic,42.53,1,0,0.0,0.0
4000157,construction.tools.generator,galaxy,50.19,1,0,0.0,0.0
28300579,accessories.wallet,petek,43.24,1,0,0.0,0.0
10201531,kids.dolls,llorens,58.41,1,0,0.0,0.0
21409300,electronics.clocks,casio,32.95,1,0,0.0,0.0
3800839,appliances.iron,braun,93.93,1,0,0.0,0.0
19100151,construction.tools.saw,dwt,57.66,1,0,0.0,0.0
21000034,accessories.bag,roncato,266.93,1,0,0.0,0.0
5701319,auto.accessories.player,ams,221.37,1,0,0.0,0.0
5100600,electronics.clocks,suunto,257.15,1,0,0.0,0.0
28718456,apparel.shoes.keds,strobbs,64.61,1,0,0.0,0.0
28711675,apparel.shoes,rieker,38.35,1,0,0.0,0.0
21400695,electronics.clocks,casio,363.46,1,0,0.0,0.0
1600629,computers.peripherals.printer,hp,170.66,1,0,0.0,0.0
20400058,apparel.shoes,ride,179.93,1,0,0.0,0.0
6300890,appliances.kitchen.kettle,polaris,15.42,1,0,0.0,0.0
3100118,appliances.kitchen.blender,panasonic,70.76,1,0,0.0,0.0
21407772,electronics.clocks,seiko,450.98,1,0,0.0,0.0
21402075,electronics.clocks,casio,70.53,1,0,0.0,0.0
1305667,computers.notebook,hp,308.63,1,0,0.0,0.0
4900412,appliances.kitchen.juicer,kitfort,104.5,1,0,0.0,0.0
28300545,accessories.wallet,petek,53.54,1,0,0.0,0.0
21405259,electronics.clocks,armani,293.44,1,0,0.0,0.0
13200206,furniture.bedroom.bed,brw,115.06,1,0,0.0,0.0
3200286,appliances.kitchen.meat_grinder,polaris,74.11,1,0,0.0,0.0
21800076,computers.peripherals.mouse,steelseries,7.21,1,0,0.0,0.0
2402571,appliances.kitchen.hood,bosch,136.4,1,0,0.0,0.0
49800014,accessories.bag,ritmix,12.86,1,0,0.0,0.0
